,time,precipitation
703,2017-12-04,0.33853164
704,2017-12-05,0.1838103
705,2017-12-06,0.30896538
706,2017-12-07,0.28284967
707,2017-12-08,0.4994166
708,2017-12-09,0.22379018
709,2017-12-10,0.1386659
710,2017-12-11,0.13533151
711,2017-12-12,0.46082103
712,2017-12-13,0.25472718
713,2017-12-14,0.42454004
714,2017-12-15,0.6988754
715,2017-12-16,0.73674387
716,2017-12-17,0.30132124
717,2017-12-18,0.07240762
718,2017-12-19,0.1444559
719,2017-12-20,0.60779065
720,2017-12-21,0.901576
721,2017-12-22,0.4598741
722,2017-12-23,0.18363956
723,2017-12-24,0.20665957
724,2017-12-25,0.26917297
725,2017-12-26,0.16824944
726,2017-12-27,0.22812337
727,2017-12-28,0.31747708
728,2017-12-29,0.21266313
729,2017-12-30,0.30965573
730,2017-12-31,0.5094004
731,2018-01-01,0.18708777
732,2018-01-02,0.589368
733,2018-01-03,0.57766557
734,2018-01-04,0.30951667
735,2018-01-05,0.3628379
736,2018-01-06,0.73933446
737,2018-01-07,0.3869808
738,2018-01-08,0.34759742
739,2018-01-09,0.38918433
740,2018-01-10,0.15126415
741,2018-01-11,0.2393841
742,2018-01-12,0.78381586
743,2018-01-13,0.5361539
744,2018-01-14,0.4474559
745,2018-01-15,0.44937897
746,2018-01-16,0.20681305
747,2018-01-17,0.29654172
748,2018-01-18,0.5259264
749,2018-01-19,0.24775499
750,2018-01-20,0.21242878
751,2018-01-21,0.18408081
752,2018-01-22,0.30545598
753,2018-01-23,0.15538618
754,2018-01-24,0.08900576
755,2018-01-25,0.19103514
756,2018-01-26,0.110750936
757,2018-01-27,0.4604349
758,2018-01-28,0.41122565
759,2018-01-29,0.23098372
760,2018-01-30,0.12157911
761,2018-01-31,0.35388616
762,2018-02-01,0.39261994
763,2018-02-02,0.4840341
764,2018-02-03,0.63897145
765,2018-02-04,0.6279864
766,2018-02-05,0.60981995
767,2018-02-06,0.938124
768,2018-02-07,0.7949778
769,2018-02-08,0.55298996
770,2018-02-09,0.42355156
771,2018-02-10,0.5720429
772,2018-02-11,1.2119019
773,2018-02-12,0.78451437
774,2018-02-13,0.6181566
775,2018-02-14,0.3063009
776,2018-02-15,0.33915445
777,2018-02-16,0.3857264
778,2018-02-17,0.5268942
779,2018-02-18,0.74426264
780,2018-02-19,0.7102775
781,2018-02-20,0.61254114
782,2018-02-21,0.36035976
783,2018-02-22,0.41319314
784,2018-02-23,0.34959456
785,2018-02-24,0.41176516
786,2018-02-25,0.30129546
787,2018-02-26,0.14157061
788,2018-02-27,0.35023642
789,2018-02-28,0.49945143
790,2018-03-01,0.50603676
791,2018-03-02,0.3102276
792,2018-03-03,0.6248751
793,2018-03-04,0.99675643
794,2018-03-05,0.8000182
795,2018-03-06,0.40728533
796,2018-03-07,0.6034706
797,2018-03-08,0.39205638
798,2018-03-09,0.42284387
799,2018-03-10,0.27106586
800,2018-03-11,0.36478448
801,2018-03-12,0.49506482
802,2018-03-13,0.9288635
803,2018-03-14,1.3460357
804,2018-03-15,1.0362687
805,2018-03-16,1.3979595
806,2018-03-17,0.8544554
807,2018-03-18,1.279334
808,2018-03-19,1.566936
809,2018-03-20,1.0751643
810,2018-03-21,1.3551887
811,2018-03-22,0.65886307
812,2018-03-23,1.1475956
813,2018-03-24,0.7827744
814,2018-03-25,0.6409955
815,2018-03-26,0.74563277
816,2018-03-27,0.90717524
817,2018-03-28,0.81822497
818,2018-03-29,0.6468354
819,2018-03-30,0.5250205
820,2018-03-31,0.4144335
821,2018-04-01,0.5447108
822,2018-04-02,0.5097874
823,2018-04-03,0.49788392
824,2018-04-04,0.5612684
825,2018-04-05,0.49638557
826,2018-04-06,0.53174883
827,2018-04-07,0.47938028
828,2018-04-08,0.344774
829,2018-04-09,1.3906382
830,2018-04-10,0.7649132
831,2018-04-11,0.5930045
832,2018-04-12,0.55477977
833,2018-04-13,0.8000997
834,2018-04-14,0.7333042
835,2018-04-15,1.1750131
836,2018-04-16,1.4407057
837,2018-04-17,0.9695197
838,2018-04-18,0.7116682
839,2018-04-19,0.7104113
840,2018-04-20,0.8193065
841,2018-04-21,0.8137883
842,2018-04-22,0.63683957
843,2018-04-23,0.8558361
844,2018-04-24,0.5042905
845,2018-04-25,0.45172983
846,2018-04-26,0.53704935
847,2018-04-27,0.8636538
848,2018-04-28,0.31649557
849,2018-04-29,0.39132804
850,2018-04-30,0.48685768
851,2018-05-01,0.5781268
852,2018-05-02,0.35330242
853,2018-05-03,0.18147333
854,2018-05-04,0.32504293
855,2018-05-05,0.70182633
856,2018-05-06,0.4457955
857,2018-05-07,0.3524611
858,2018-05-08,0.51769876
859,2018-05-09,0.6709259
860,2018-05-10,0.633145
861,2018-05-11,0.41070348
862,2018-05-12,0.30804724
863,2018-05-13,0.4868548
864,2018-05-14,0.29583916
865,2018-05-15,0.21339808
866,2018-05-16,0.1270168
867,2018-05-17,0.28222567
868,2018-05-18,0.4266228
869,2018-05-19,0.34966725
870,2018-05-20,0.18809476
871,2018-05-21,0.56662536
872,2018-05-22,0.716319
873,2018-05-23,0.61125374
874,2018-05-24,0.7626138
875,2018-05-25,0.3428317
876,2018-05-26,0.48972487
877,2018-05-27,0.6742391
878,2018-05-28,0.61731946
879,2018-05-29,0.29536244
880,2018-05-30,0.27734175
881,2018-05-31,0.32697427
882,2018-06-01,1.1228616
883,2018-06-02,1.132567
884,2018-06-03,0.76274556
885,2018-06-04,0.7456958
886,2018-06-05,0.5187037
887,2018-06-06,0.3759909
888,2018-06-07,0.53567696
889,2018-06-08,0.3748934
890,2018-06-09,0.21378668
891,2018-06-10,0.20525071
892,2018-06-11,0.13054234
893,2018-06-12,0.12706093
894,2018-06-13,0.15284966
895,2018-06-14,0.50946885
896,2018-06-15,0.7775478
897,2018-06-16,0.55122197
898,2018-06-17,0.73110706
899,2018-06-18,0.7668566
900,2018-06-19,0.27837694
901,2018-06-20,0.3550186
902,2018-06-21,0.3837166
903,2018-06-22,0.9282745
904,2018-06-23,0.7322283
905,2018-06-24,0.500627
906,2018-06-25,0.45746806
907,2018-06-26,0.22897992
908,2018-06-27,0.25433567
909,2018-06-28,0.30056444
910,2018-06-29,0.57123476
911,2018-06-30,0.59534335
912,2018-07-01,0.73453736
913,2018-07-02,1.0476743
914,2018-07-03,1.0873362
915,2018-07-04,0.7184675
916,2018-07-05,0.46009895
917,2018-07-06,0.29960856
918,2018-07-07,0.4192384
919,2018-07-08,0.623247
920,2018-07-09,0.72134775
921,2018-07-10,0.6359336
922,2018-07-11,0.5488784
923,2018-07-12,0.6644009
924,2018-07-13,0.62484777
925,2018-07-14,0.50269896
926,2018-07-15,0.59886765
927,2018-07-16,0.5705659
928,2018-07-17,1.0915557
929,2018-07-18,0.60816413
930,2018-07-19,0.57782865
931,2018-07-20,0.73261994
932,2018-07-21,0.2559896
933,2018-07-22,0.44678283
